               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 170,            0.015314,           0.0064943,                   0,             0.91647,             0.89326,             0.94478,             0.83921,            0.013352,           0.0030072,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.014704,            0.006632,                   0,             0.91158,              0.8764,             0.94378,             0.82949,            0.015004,           0.0029784,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.015522,            0.006577,                   0,             0.93975,             0.90169,             0.96411,             0.84426,            0.016012,           0.0027472,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.015846,           0.0065604,                   0,             0.90996,             0.90843,             0.95212,             0.82334,            0.018973,           0.0029583,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.015096,           0.0067063,                   0,             0.90307,             0.88977,             0.93318,             0.80386,            0.013609,           0.0030707,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.015596,           0.0067658,                   0,             0.90856,             0.89607,             0.95219,             0.83832,             0.01359,           0.0029926,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.015155,           0.0067572,                   0,             0.94568,             0.90449,             0.95332,             0.84032,            0.016748,           0.0030085,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.014689,           0.0066501,                   0,              0.9451,             0.86798,             0.95062,             0.82994,            0.013886,           0.0029411,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.015363,           0.0065546,                   0,             0.86354,             0.89888,             0.93771,             0.82429,            0.018852,           0.0030497,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.015064,           0.0064358,                   0,             0.90896,             0.89607,             0.94644,             0.82631,             0.01707,            0.002983,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.015153,           0.0064645,                   0,              0.9054,             0.93258,             0.96002,             0.83403,            0.017657,           0.0028277,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.014387,           0.0064221,                   0,             0.92373,             0.88457,              0.9509,             0.83203,            0.016894,           0.0028445,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.014391,           0.0065203,                   0,             0.94826,             0.87079,             0.95948,             0.83255,            0.015091,           0.0027947,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.014103,           0.0062868,                   0,             0.90473,             0.88032,             0.95273,             0.83318,            0.015932,           0.0029253,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.014114,           0.0064258,                   0,              0.9031,             0.89045,              0.9432,             0.81545,            0.021255,           0.0029918,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.015048,           0.0065436,                   0,             0.90128,             0.87921,             0.91852,             0.79083,            0.021106,           0.0031328,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.014716,           0.0063689,                   0,             0.89926,             0.87079,             0.94693,             0.83121,            0.017755,           0.0029347,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.014814,           0.0066433,                   0,             0.93096,             0.91292,             0.95655,             0.83419,            0.014926,           0.0027079,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.014271,           0.0062229,                   0,             0.93376,             0.91068,             0.95356,             0.85411,            0.015233,           0.0025974,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.014741,           0.0062188,                   0,             0.92485,             0.90449,             0.94938,             0.84801,            0.013947,           0.0027533,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.014259,           0.0064154,                   0,             0.92492,             0.86236,             0.94869,             0.83325,             0.01651,           0.0028953,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.013721,           0.0060653,                   0,             0.91053,             0.89326,             0.95044,             0.83838,            0.016876,           0.0028939,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.013911,           0.0060729,                   0,             0.91995,             0.90384,             0.93578,             0.81648,            0.019112,           0.0030079,                   0,            0.003697,            0.003697,            0.003697
                 193,             0.01361,           0.0063287,                   0,             0.92502,             0.93565,             0.97055,             0.86282,            0.013874,           0.0025278,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.014147,           0.0062668,                   0,             0.94182,             0.90449,             0.96826,             0.86164,            0.014222,           0.0025974,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.014078,           0.0063116,                   0,             0.91918,             0.92646,             0.97034,             0.85475,            0.014706,           0.0025207,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.013683,           0.0059025,                   0,             0.92035,             0.91011,             0.96453,             0.85481,            0.014836,            0.002624,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.013767,           0.0060048,                   0,             0.92038,             0.91292,             0.95563,             0.85182,            0.015627,           0.0027949,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.013395,           0.0058992,                   0,             0.92709,             0.92866,             0.96504,             0.86306,            0.016611,           0.0025421,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.013856,            0.006094,                   0,             0.97198,              0.8769,             0.96486,             0.85281,            0.014934,           0.0026647,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.014358,           0.0061207,                   0,             0.94822,             0.89045,             0.95022,               0.847,            0.013718,           0.0027343,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.013992,           0.0060133,                   0,             0.95206,             0.89607,              0.9502,             0.84658,            0.015798,           0.0028094,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.013251,            0.005954,                   0,             0.91746,             0.90543,             0.95772,             0.85691,            0.016167,           0.0026884,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.014252,           0.0059938,                   0,             0.90148,              0.9073,             0.94038,             0.84259,            0.016238,           0.0028821,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.013482,           0.0060527,                   0,              0.9259,             0.92135,             0.95265,             0.85597,            0.014794,           0.0026083,                   0,            0.003301,            0.003301,            0.003301
                 205,             0.01353,           0.0058291,                   0,             0.93513,             0.91573,             0.95311,             0.85691,            0.016279,           0.0025035,                   0,            0.003268,            0.003268,            0.003268
                 206,             0.01327,            0.005726,                   0,             0.95526,             0.93258,             0.97183,             0.86923,            0.015085,           0.0023862,                   0,            0.003235,            0.003235,            0.003235
                 207,              0.0139,           0.0058755,                   0,             0.93352,             0.92135,             0.95933,             0.86897,            0.013284,           0.0025974,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.013637,           0.0058175,                   0,             0.91268,             0.91573,             0.95829,             0.86879,            0.013114,           0.0026072,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.013409,           0.0058346,                   0,             0.92837,             0.91854,             0.96316,             0.85923,            0.014746,           0.0024889,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.013422,           0.0061036,                   0,             0.90913,             0.92978,             0.96303,             0.86515,            0.014058,           0.0025493,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.012833,            0.005718,                   0,             0.92386,             0.91573,             0.96465,             0.85553,            0.012495,           0.0025332,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.013054,           0.0056461,                   0,             0.91033,             0.88401,             0.94392,             0.85269,            0.014418,           0.0026899,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.013454,            0.005794,                   0,             0.90882,             0.89597,              0.9492,             0.85143,            0.015859,           0.0026755,                   0,            0.003004,            0.003004,            0.003004
                 214,             0.01286,            0.005724,                   0,             0.89515,             0.93539,             0.95662,             0.85848,            0.014722,           0.0025452,                   0,            0.002971,            0.002971,            0.002971
                 215,             0.01294,           0.0055491,                   0,             0.92299,             0.91011,             0.95318,             0.85128,             0.01428,           0.0025464,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.012555,           0.0056059,                   0,             0.89623,             0.92189,             0.95123,             0.87008,            0.012943,           0.0025526,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.012424,           0.0056114,                   0,             0.91941,             0.92933,             0.95772,              0.8643,            0.012205,            0.002627,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.012947,           0.0057111,                   0,             0.92056,             0.91143,             0.95102,             0.86592,            0.011931,           0.0027451,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.012877,           0.0054355,                   0,             0.92731,             0.92135,             0.95595,             0.86666,            0.013713,           0.0026878,                   0,            0.002806,            0.002806,            0.002806
                 220,             0.01238,           0.0056512,                   0,             0.87758,             0.92416,             0.95046,             0.85967,            0.015723,           0.0027484,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.012425,           0.0054058,                   0,             0.90907,             0.90449,             0.94317,             0.85276,            0.015252,           0.0027609,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.012622,           0.0056998,                   0,             0.90776,             0.91223,             0.94777,             0.85904,            0.013842,           0.0025735,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.011834,            0.005598,                   0,             0.93398,             0.92135,             0.95887,             0.87096,            0.013315,           0.0024572,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.012371,           0.0054458,                   0,             0.86828,             0.94944,              0.9614,             0.86185,            0.013898,           0.0025138,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.012432,           0.0056579,                   0,             0.91128,             0.92331,              0.9557,             0.87151,            0.013483,            0.002426,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.012143,            0.005445,                   0,             0.92793,             0.90449,             0.95344,             0.87075,            0.012191,           0.0023946,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.012177,           0.0054823,                   0,              0.9158,             0.92978,             0.95593,             0.86144,            0.012994,           0.0024545,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.011891,           0.0055326,                   0,             0.92843,             0.92978,             0.96876,             0.88348,            0.011917,           0.0023682,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.012278,           0.0051641,                   0,             0.94015,              0.9266,             0.96282,              0.8841,            0.012119,           0.0024427,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.012261,           0.0054331,                   0,             0.95018,             0.92416,             0.95974,              0.8772,            0.014543,           0.0025667,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.012394,            0.005398,                   0,             0.94828,             0.92416,             0.95775,             0.87552,            0.012631,           0.0025485,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.011857,           0.0052686,                   0,             0.92456,             0.94101,             0.95643,             0.87385,            0.013809,           0.0024965,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.012517,           0.0053875,                   0,             0.91707,             0.93193,             0.96017,             0.88511,            0.013734,           0.0024314,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.011717,           0.0052615,                   0,             0.93036,             0.92135,             0.96503,               0.887,            0.012526,           0.0023735,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.012209,           0.0053041,                   0,               0.948,             0.92185,             0.97146,             0.88977,            0.012127,           0.0023436,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.012074,           0.0053123,                   0,              0.9431,             0.93124,             0.96978,             0.88849,            0.011622,           0.0024859,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.011111,           0.0050147,                   0,             0.93656,             0.91232,             0.96448,             0.88527,            0.011741,           0.0024834,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.011468,           0.0050962,                   0,             0.91595,             0.92697,             0.96227,             0.88833,            0.011265,           0.0024383,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.011608,            0.005232,                   0,             0.90463,             0.92416,              0.9565,             0.88612,            0.011351,           0.0025196,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.011835,           0.0051688,                   0,             0.95605,              0.8736,             0.96183,             0.88082,            0.012259,           0.0025073,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.011756,            0.005183,                   0,              0.9538,             0.90169,             0.97021,             0.89275,            0.011283,           0.0024013,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.011244,           0.0052664,                   0,              0.9439,             0.91573,              0.9669,             0.87996,            0.011968,           0.0024504,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.011049,            0.005075,                   0,             0.94058,             0.90449,             0.96532,             0.89588,            0.012676,           0.0024537,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.011503,            0.005054,                   0,             0.93152,             0.91011,             0.96342,             0.89089,            0.013209,           0.0024834,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.011608,           0.0051964,                   0,             0.91788,             0.91049,             0.95999,             0.87846,            0.013125,            0.002493,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.011176,           0.0050556,                   0,             0.93419,              0.9171,             0.96745,             0.89554,            0.011169,           0.0022746,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.011528,           0.0050981,                   0,             0.94164,             0.91292,             0.96734,             0.89451,            0.011148,           0.0023214,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.011307,           0.0047757,                   0,             0.94779,             0.92416,             0.96667,             0.88657,             0.01149,           0.0023381,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.011201,           0.0051271,                   0,             0.93535,             0.92978,             0.96839,             0.89171,            0.012086,           0.0023159,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.010811,           0.0050022,                   0,             0.92076,             0.92416,             0.96093,             0.88233,             0.01276,           0.0024051,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.010818,           0.0047379,                   0,             0.94099,             0.92135,             0.97449,             0.89839,            0.012393,           0.0023054,                   0,             0.00175,             0.00175,             0.00175
                 252,             0.01097,           0.0047666,                   0,             0.94111,             0.92416,             0.97035,             0.89558,            0.012115,           0.0024015,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.010579,           0.0049554,                   0,              0.9452,             0.92697,             0.97337,             0.89721,            0.011631,            0.002306,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.010678,           0.0049439,                   0,             0.93755,             0.93539,             0.97172,              0.9007,            0.012723,           0.0023137,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.011008,           0.0049464,                   0,             0.95627,             0.92134,             0.96989,              0.9036,            0.011866,           0.0023444,                   0,            0.001618,            0.001618,            0.001618
                 256,             0.01056,           0.0047907,                   0,             0.95614,             0.92135,             0.96898,             0.90031,             0.01087,           0.0023664,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.010687,           0.0046783,                   0,             0.90775,             0.93973,             0.96548,             0.90112,            0.010924,           0.0024857,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.010728,            0.004846,                   0,             0.91245,             0.92697,             0.95316,             0.88607,            0.011103,           0.0025813,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.010747,           0.0049266,                   0,             0.91972,             0.92978,             0.95891,             0.89389,             0.01078,            0.002405,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.010361,           0.0046397,                   0,             0.94642,             0.93258,             0.95744,             0.89835,            0.010958,           0.0023949,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.010522,           0.0046369,                   0,             0.95145,             0.94382,             0.95846,             0.89574,             0.01092,           0.0023423,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.010261,           0.0047471,                   0,             0.96241,             0.93493,             0.96404,             0.90522,            0.011453,           0.0023233,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.010155,           0.0045935,                   0,              0.9279,             0.93539,             0.96647,             0.90272,            0.011735,           0.0023629,                   0,            0.001354,            0.001354,            0.001354
                 264,             0.01057,           0.0044411,                   0,             0.90822,             0.94505,             0.96216,             0.89458,            0.011665,           0.0024048,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.010251,           0.0046584,                   0,             0.93669,             0.92978,             0.96546,             0.89856,            0.011574,           0.0023919,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.010211,           0.0047106,                   0,             0.93432,             0.92978,             0.97166,              0.9061,             0.01119,           0.0023754,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.009873,           0.0046246,                   0,             0.91222,             0.93418,             0.96418,              0.8992,            0.010574,           0.0023921,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.010513,           0.0049006,                   0,             0.90738,             0.93564,             0.96257,             0.89814,            0.010381,           0.0024288,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.010049,           0.0046461,                   0,             0.93524,             0.91011,             0.96171,             0.90074,            0.010308,           0.0024033,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.010443,           0.0047153,                   0,             0.92053,             0.92697,             0.96536,              0.9051,            0.010082,           0.0023612,                   0,            0.001123,            0.001123,            0.001123
                 271,           0.0099868,           0.0045792,                   0,             0.91271,             0.94382,             0.96843,             0.90753,           0.0099048,           0.0023165,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.010123,           0.0044204,                   0,             0.91303,             0.94366,             0.96429,             0.91021,           0.0093454,           0.0023746,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.010268,           0.0045959,                   0,             0.92151,             0.92346,             0.96253,             0.90568,            0.010147,           0.0023838,                   0,            0.001024,            0.001024,            0.001024
                 274,           0.0099229,           0.0044187,                   0,             0.93148,             0.91649,             0.96269,             0.89998,            0.011134,           0.0024554,                   0,            0.000991,            0.000991,            0.000991
                 275,           0.0099993,           0.0044168,                   0,             0.91918,             0.92642,             0.96214,             0.90086,            0.010772,           0.0024711,                   0,            0.000958,            0.000958,            0.000958
                 276,           0.0098901,           0.0044701,                   0,             0.92498,              0.9073,             0.95829,             0.89805,            0.010746,           0.0024624,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.010009,           0.0044467,                   0,             0.93224,              0.9073,             0.95464,             0.89526,            0.010705,           0.0025258,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.010025,           0.0044483,                   0,             0.92492,             0.89975,             0.95605,             0.89601,            0.010755,           0.0025486,                   0,            0.000859,            0.000859,            0.000859
                 279,           0.0095947,           0.0044131,                   0,             0.94013,             0.88217,             0.95847,             0.89393,             0.01035,           0.0025728,                   0,            0.000826,            0.000826,            0.000826
                 280,           0.0098779,           0.0044752,                   0,              0.9203,             0.89888,             0.95957,             0.90192,            0.010286,           0.0024995,                   0,            0.000793,            0.000793,            0.000793
                 281,           0.0095708,           0.0043316,                   0,             0.90128,             0.92328,             0.95849,             0.90215,            0.010369,            0.002454,                   0,             0.00076,             0.00076,             0.00076
                 282,           0.0094518,           0.0043974,                   0,             0.91914,             0.91854,               0.958,             0.89761,            0.011138,           0.0024583,                   0,            0.000727,            0.000727,            0.000727
                 283,           0.0093325,           0.0044369,                   0,             0.90894,             0.92524,              0.9604,              0.9006,               0.011,           0.0024332,                   0,            0.000694,            0.000694,            0.000694
                 284,           0.0098641,           0.0043969,                   0,             0.91591,             0.91788,             0.95766,             0.89905,            0.011097,           0.0024648,                   0,            0.000661,            0.000661,            0.000661
                 285,           0.0096396,           0.0043226,                   0,             0.91202,             0.92135,             0.95729,             0.89788,             0.01161,           0.0024765,                   0,            0.000628,            0.000628,            0.000628
                 286,           0.0091733,           0.0042148,                   0,             0.91352,             0.91854,             0.95934,             0.90095,            0.012201,            0.002482,                   0,            0.000595,            0.000595,            0.000595
                 287,           0.0093757,           0.0042718,                   0,             0.91913,             0.93539,             0.96537,             0.90738,            0.012001,           0.0023882,                   0,            0.000562,            0.000562,            0.000562
                 288,           0.0093592,           0.0042226,                   0,              0.9242,             0.92468,             0.96601,             0.91246,            0.011725,           0.0023509,                   0,            0.000529,            0.000529,            0.000529
                 289,           0.0094936,           0.0043429,                   0,             0.92712,             0.92914,             0.96803,             0.91817,            0.010642,           0.0023326,                   0,            0.000496,            0.000496,            0.000496
                 290,           0.0093705,           0.0042971,                   0,             0.91611,              0.9382,             0.96816,             0.91389,            0.010248,           0.0023171,                   0,            0.000463,            0.000463,            0.000463
                 291,           0.0094303,           0.0041678,                   0,             0.91065,             0.94474,             0.96788,             0.91259,            0.010714,           0.0023351,                   0,             0.00043,             0.00043,             0.00043
                 292,           0.0096684,           0.0043471,                   0,             0.91898,             0.92396,              0.9641,             0.91243,            0.010756,           0.0023701,                   0,            0.000397,            0.000397,            0.000397
                 293,           0.0092815,           0.0042362,                   0,             0.90962,             0.93297,             0.96485,             0.90779,            0.011081,           0.0023963,                   0,            0.000364,            0.000364,            0.000364
                 294,           0.0092517,           0.0042977,                   0,             0.92391,             0.92135,             0.96313,             0.90973,            0.010798,           0.0023712,                   0,            0.000331,            0.000331,            0.000331
                 295,           0.0090989,           0.0040793,                   0,             0.95036,             0.89888,             0.96557,             0.90818,            0.010778,           0.0023568,                   0,            0.000298,            0.000298,            0.000298
                 296,           0.0086924,           0.0041465,                   0,             0.93496,             0.91573,             0.96562,             0.90574,            0.011137,           0.0023655,                   0,            0.000265,            0.000265,            0.000265
                 297,           0.0091863,           0.0043107,                   0,             0.90805,             0.94321,             0.96308,             0.90749,            0.011204,           0.0023759,                   0,            0.000232,            0.000232,            0.000232
                 298,           0.0090668,           0.0042376,                   0,              0.9084,              0.9382,             0.96502,             0.90776,            0.011478,           0.0023845,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.008662,           0.0042894,                   0,             0.91238,             0.93602,             0.96572,             0.90985,            0.011307,           0.0023742,                   0,            0.000166,            0.000166,            0.000166
